,id,fullname,tweet_id,url,timestamp,replies,retweets,likes,hashtags,tweet_class,user,query,text
1770,4141,Proxima Midnight,976882222392336384,/segaaz/status/976882222392336384,2018-03-22 18:04:06,1,1,0,,1,segaaz,Game of Thrones,dawg.... we really not getting game of thrones this year.. im in shambles.
1771,4142,christian 🌹,976882209037668354,/christianiivan/status/976882209037668354,2018-03-22 18:04:02,0,0,1,,1,christianiivan,Game of Thrones,Now I just want to stay in and rewatch Game of Thrones
1772,4143,Rassnews,976882114225496069,/Rassnews1/status/976882114225496069,2018-03-22 18:03:40,0,0,0,,2,Rassnews1,Game of Thrones,Lolu stripped naked and doing the game of thrones walk of… https://www.instagram.com/p/BgooMnhFl1B/ 
1773,4144,Ms. Mona Gonzales,976882110882607112,/mgknight11/status/976882110882607112,2018-03-22 18:03:39,0,0,0,,0,mgknight11,Game of Thrones,Game of Thrones star spotted filming new Netflix series in Cornwall https://www.cornwalllive.com/news/celebs-tv/game-thrones-star-jason-momoa-1370428 …
1774,4145,Jamesblack154,976881899581865984,/ShayAlpha114/status/976881899581865984,2018-03-22 18:02:49,0,0,0,,2,ShayAlpha114,Game of Thrones,"[NO SPOILERS] I made a new kind of Game of Thrones app, for fans. Every piece of information is linked to all related information. Free, No ads, Works offline. [Android only - so far] via /r/gameofthrones http://ift.tt/2uaUjYi "
1775,4146,Jamesblack154,976881896041967617,/ShayAlpha114/status/976881896041967617,2018-03-22 18:02:48,0,0,0,,2,ShayAlpha114,Game of Thrones,[NO SPOILERS] - GAME OF THRONES TRIVIA via /r/gameofthrones http://ift.tt/2FUUbSk 
1776,4147,S ✨,976881888618074112,/_p0cky/status/976881888618074112,2018-03-22 18:02:46,0,0,2,,1,_p0cky,Game of Thrones,Shippuden on hold cause game of thrones is calling my name
1777,4148,Kesar Dhillon,976881835195224065,/kdhillon22/status/976881835195224065,2018-03-22 18:02:33,0,0,1,#sadreactsonly,1,kdhillon22,Game of Thrones,just remembered there's no game of thrones this summer :/// #sadreactsonly
1778,4149,صالح,976881753641177094,/mislehbnabdolah/status/976881753641177094,2018-03-22 18:02:14,0,0,0,,2,mislehbnabdolah,Game of Thrones,game of thrones
1779,4150,Curvy Geeky Fangirl,976881716265734144,/curvygeekyfngrl/status/976881716265734144,2018-03-22 18:02:05,0,0,0,,2,curvygeekyfngrl,Game of Thrones,GAME OF THRONES’ Northern Accent Was Based on Sean Bean’s Real Voice | Nerdist http://crwd.fr/2psGj6D 
1780,4151,Indian Digitizer,976881512237985793,/indiandigitizer/status/976881512237985793,2018-03-22 18:01:16,0,0,0,#embroidery #art #machineembroidery #indiandigitizerpic.twitter.com/vvwN4tvGnO,2,indiandigitizer,Game of Thrones,"Zentangle Wolf Design - Winter is Coming - Game of Thrones - 10in tall - Embroider on Jackets or Frame it only on Indian Digitizer! - https://indiandigitizer.com/product/zentangle-wolf-design-winter-coming-game-thrones-10in-tall-embroider-jackets-frame/ …
#embroidery #art #machineembroidery #indiandigitizerpic.twitter.com/vvwN4tvGnO"
1781,4152,Cardona  🌩,976881407502028801,/9Dolo3/status/976881407502028801,2018-03-22 18:00:51,0,0,1,,1,9Dolo3,Game of Thrones,"Super nintendo, gangster music, and game of thrones. Things that are tight for 500, alex"
1782,4153,Hunter Williams,976881363864506369,/HunterrLeee/status/976881363864506369,2018-03-22 18:00:41,2,0,0,,0,HunterrLeee,Game of Thrones,I’m going to start a thread of me texting my sister while I get caught up with Game of Thrones. pic.twitter.com/JBHPd942YZ
1783,4154,وانادیوم,976881279726768129,/MahshidHdd/status/976881279726768129,2018-03-22 18:00:21,0,0,5,,2,MahshidHdd,Game of Thrones,Game of thrones ^-^ https://twitter.com/Khashi_Sr/status/976763002648178688 …
1784,4155,Rob F,976881277667282944,/dognapped/status/976881277667282944,2018-03-22 18:00:20,0,0,0,,1,dognapped,Game of Thrones,"Hurry up Game of Thrones , I'm available for extra work if your a man down or dress me up , I don't mind ! Xxx"
1785,4156,MQLTV,976881265650667521,/MQLTV/status/976881265650667521,2018-03-22 18:00:17,0,0,1,,2,MQLTV,Game of Thrones,"Conoce el Monopoly de Game Of Thrones
http://ow.ly/dAAk30j6o8r "
1786,4157,fernanda brajovic,976881265642229760,/gatito_fino/status/976881265642229760,2018-03-22 18:00:17,0,0,0,,2,gatito_fino,Game of Thrones,"Conoce el Monopoly de Game Of Thrones
http://ow.ly/dAAk30j6o8r "
1787,4158,Tee Munee,976881240241528833,/teemuneemusic/status/976881240241528833,2018-03-22 18:00:11,0,0,0,,1,teemuneemusic,Game of Thrones,i feel like my life just a collection of game of thrones season finales where everything go to shit
1788,4159,Ian Camfield,976881235187421186,/iancamfield/status/976881235187421186,2018-03-22 18:00:10,0,1,1,,0,iancamfield,Game of Thrones,Was starting to think Gary Lightbody was waiting for another @GameOfThrones cameo before he wrote any new music! But finally there's new @snowpatrol @altaz933http://clashmusic.com/news/snow-patrol-share-dont-give-in …
1789,4160,Ali Brox,976881198919274496,/ali_brox/status/976881198919274496,2018-03-22 18:00:02,0,0,0,#GoT #SanJuan #Dragonstone #JonSnow #Daeneryspic.twitter.com/GIKPQxSrm2,1,ali_brox,Game of Thrones,I am now the person who will walk +5K and the equivalent of 90 flights of stairs to see a place where Game of Thrones filmed. #GoT #SanJuan #Dragonstone #JonSnow #Daeneryspic.twitter.com/GIKPQxSrm2
1790,4161,Throne of Lies Game,976881192879443970,/TheThroneOfLies/status/976881192879443970,2018-03-22 18:00:00,0,0,3,,2,TheThroneOfLies,Game of Thrones,@discordapp Just showing off our new Discord Rich Presence in Throne of Lies: The Online Game of Deceit  pic.twitter.com/tTpEVcLjkw
1791,4162,tee ✨,976881105507844097,/picechu/status/976881105507844097,2018-03-22 17:59:39,0,0,0,,0,picechu,Game of Thrones,Game of thrones is such a long book is it like.. rly worth it to read it I might as well just watch the show
1792,4163,Game of Thrones,976881088508452873,/gameofthronestv/status/976881088508452873,2018-03-22 17:59:35,0,1,3,#GameofThronespic.twitter.com/bsoXwxZMaA,2,gameofthronestv,Game of Thrones,Game of Thrones season 7 nominated for Saturn Awards http://dlvr.it/QM246Z  #GameofThronespic.twitter.com/bsoXwxZMaA
1793,4164,Vicente,976880973123072000,/cuc_um_ber/status/976880973123072000,2018-03-22 17:59:08,0,0,1,,1,cuc_um_ber,Game of Thrones,If you are a guy and you like game of thrones and running you should slide into my dms because I’m bored.
1794,4165,Ken Coleman,976880928806133761,/HistoryLivesDet/status/976880928806133761,2018-03-22 17:58:57,0,0,0,,2,HistoryLivesDet,Game of Thrones,"I don't know anything about @GameOfThrones, @NBCThisisUs, or @EmpireFOX .
I do know Detroit's black history!pic.twitter.com/gijMoZ85uA"
1795,4166,–V,976880880718372864,/xfuckvn/status/976880880718372864,2018-03-22 17:58:46,0,0,0,,2,xfuckvn,Game of Thrones,game of thrones nunca critiquei
1796,4167,Cotentin Webradio,976880863320461316,/cotentinweb/status/976880863320461316,2018-03-22 17:58:42,0,0,0,,2,cotentinweb,Game of Thrones,En ce moment sur cotentin webradio Mahmut Orhan avec Game of Thrones (Remix) ( listen us on http://cotentin-webradio.com  )
1797,4168,Stacy Allen,976880756290129920,/stacaliciouss/status/976880756290129920,2018-03-22 17:58:16,0,0,0,,1,stacaliciouss,Game of Thrones,I liked a @YouTube video http://youtu.be/H1BdgurCI9Y?a  Game of Thrones Season 7 BLOOPERS and FUNNY MOMENTS are finally out!
1798,4169,"love, hanna // love simon spoilers",976880690812813312,/pricebubbline/status/976880690812813312,2018-03-22 17:58:00,1,0,4,,2,pricebubbline,Game of Thrones,my mums only comment on blues reveal was “I wanted it to be one of the game of thrones guys” pic.twitter.com/4jqIj2E0Mx
1799,4170,Netflix Life,976880652443320320,/NetflixLifee/status/976880652443320320,2018-03-22 17:57:51,0,2,10,,1,NetflixLifee,Game of Thrones,.@GameOfThrones actress Sophie Turner would make an excellent choice to play Princess Diana on @TheCrownNetflixhttps://netflixlife.com/2018/03/22/sophie-turner-princess-diana-the-crown-season-3-cast/ …
1800,4171,lithemba.,976880649280937984,/LithembaNziweni/status/976880649280937984,2018-03-22 17:57:51,0,0,0,,1,LithembaNziweni,Game of Thrones,"About to watch the last episode ka Game Of Thrones, I really don't know what I'm going to do with my life after that"
1801,4172,Silex Chtul,976880463246774272,/BadPiniouf/status/976880463246774272,2018-03-22 17:57:06,0,0,0,,2,BadPiniouf,Game of Thrones,The Rains Of Castanere - Games Of Thrones Season 4 Soundtrack - Sigur Ros
1802,4173,MGeezy | Minato Gee,976880461602607104,/MGeezy90/status/976880461602607104,2018-03-22 17:57:06,2,1,3,#Twoogle,1,MGeezy90,Game of Thrones,I need a new series that’ll rock me like narcos and game of thrones. Any suggestions fam? #Twoogle
1803,4174,Sam Gehly,976880089882341376,/SGehly/status/976880089882341376,2018-03-22 17:55:37,0,0,0,,2,SGehly,Game of Thrones,Stodd has quickly turned into Game of Thrones.
1804,4175,EAGLES SB CHAMPIONS,976880027705991170,/Nick11VO/status/976880027705991170,2018-03-22 17:55:22,0,0,0,,1,Nick11VO,Game of Thrones,I miss Game of Thrones 
1805,4176,"Not me, girl!",976880004381532162,/homegworl/status/976880004381532162,2018-03-22 17:55:17,0,0,2,,2,homegworl,Game of Thrones,Game of thrones opening sequence https://twitter.com/trilliamclinton/status/976690566443520002 …
1806,4177,mishka,976880004108902400,/taglishes/status/976880004108902400,2018-03-22 17:55:17,0,0,3,,2,taglishes,Game of Thrones,game of thrones s01e01 https://twitter.com/SBNation/status/976834839818194944 …
1807,4178,World Boxing Super Series,976879389467082752,/WBSuperSeries/status/976879389467082752,2018-03-22 17:52:50,0,5,26,#TBT #AliTrophypic.twitter.com/V8HTukHPqz,2,WBSuperSeries,Game of Thrones," ""It's boxing meets @GameOfThrones!""

Kalle @SauerlandBros on the production after the first @WBSuperSeries show in Berlin! 
#TBT  #AliTrophypic.twitter.com/V8HTukHPqz"
1808,4179,J O E Y,976879337965277186,/JoeyJay_/status/976879337965277186,2018-03-22 17:52:38,1,0,0,,2,JoeyJay_,Game of Thrones,Because you have to wait another year for the next season of game of thrones
1809,4180,Roberuto,976879187083612162,/Betonesklz/status/976879187083612162,2018-03-22 17:52:02,1,0,1,,2,Betonesklz,Game of Thrones,"Game of Thrones, The End of the F*cking World, Atypical, LOST, La casa de Papel, Breaking Bad, Black Mirror e Altered Carbon são incríveis..."
1810,4181,Chris,976879183954661376,/____CLo/status/976879183954661376,2018-03-22 17:52:01,0,0,0,,0,____CLo,Game of Thrones,I guess I have no choice but to start watching Game of Thrones
1811,4182,al'Maradon,976879140006711298,/AlMaradon/status/976879140006711298,2018-03-22 17:51:51,0,0,0,,2,AlMaradon,Game of Thrones,Boyfriend-of-the-Year Surprised His Girlfriend With a '<b>Game of Thrones</b>' Themed Proposal: A New York woman… https://goo.gl/fb/Vy2FZZ 
1812,4183,"Love, Ari  💫",976879081668120576,/FinalJudgement/status/976879081668120576,2018-03-22 17:51:37,1,0,2,,2,FinalJudgement,Game of Thrones,"I bet they’re gonna go all Game Of Thrones again and have Bellamy kill his own sister because she’s “taken the wrong path and can’t go back” OR Octavia “redeems” herself last minute and sacrifices herself for Bellamy saying “My brother, my responsibility” or some shit."
1813,4185,Lev Mirov,976878728772014082,/thelionmachine/status/976878728772014082,2018-03-22 17:50:13,1,0,4,,2,thelionmachine,Game of Thrones,"This thread on fanfic is why sneering @ Twilight, 50 Shades, etc but gushing over Song of Achilles and Game of Thrones or Highlander is Bad Form.

We don't create in a vacuum. We respond to things. You've never nicked a character you liked? Really? It's ok to love your fanfic. https://twitter.com/ajodasso/status/976864837291700224 …"
1814,4186,Major General  🌟 ⚡️ 💫,976878727576670208,/41017Mal/status/976878727576670208,2018-03-22 17:50:12,0,0,0,,2,41017Mal,Game of Thrones,Game of Thrones Type 
1815,4187,all mights succulent tendrils,976878638879657984,/lamb_prince/status/976878638879657984,2018-03-22 17:49:51,0,0,0,,1,lamb_prince,Game of Thrones,ps look up brienne from game of thrones she is a good lady knight
1816,4188,вєтн @ FREE! 3,976878608886222848,/ohmacbetha/status/976878608886222848,2018-03-22 17:49:44,3,0,6,,1,ohmacbetha,Game of Thrones,He watches one season of game of thrones and starts calling Nao moon of my life
1817,4189,Chad,976878529458688000,/Asgardianhero/status/976878529458688000,2018-03-22 17:49:25,0,0,0,,0,Asgardianhero,Game of Thrones,@Kat_Terrell Whois your favorite Game of Thrones character?
1818,4190,chrystal,976878320557096961,/trulychrystal/status/976878320557096961,2018-03-22 17:48:35,0,0,0,,-1,trulychrystal,Game of Thrones,"watching game of thrones is like reading, which is what i was avoiding, so whats the point"
1819,4191,JP,976878279222231049,/JPSM98/status/976878279222231049,2018-03-22 17:48:25,0,0,0,,1,JPSM98,Game of Thrones,Game of Thrones season 8 please
1820,4192,Jenny Covinton,976878197005602819,/JennyCovinton/status/976878197005602819,2018-03-22 17:48:06,0,0,0,,1,JennyCovinton,Game of Thrones,Tearfully beautiful. Is that such a thing? Only way I can describe it. 
1821,4193,Cork & Stogie,976878148980822018,/corkandstogie/status/976878148980822018,2018-03-22 17:47:54,0,1,0,,2,corkandstogie,Game of Thrones,Just added Ommegan Game of Thrones: Hand of the Queen by @BreweryOmmegang to our menuhttp://untp.beer/s/v213541/2563294 …
1822,4194,Sej,976878140575436801,/SJEthan89/status/976878140575436801,2018-03-22 17:47:52,0,0,0,,2,SJEthan89,Game of Thrones,Don’t forget about Game Of Thrones seasons 9 https://twitter.com/chuboi/status/976812211950809088 …
1823,4195,chrystal,976878112586850304,/trulychrystal/status/976878112586850304,2018-03-22 17:47:46,0,0,0,,0,trulychrystal,Game of Thrones,watching game of thrones involves reading comprehension skills which i don't have
1824,4196,MBS,976878068492095488,/mybruneistore/status/976878068492095488,2018-03-22 17:47:35,0,0,0,,2,mybruneistore,Game of Thrones,Please share - House Stark Winter Is Coming Printed Game of Thrones Tee shirt ... https://mybruneistore.com/2017-men-game-of-thrones-t-shirt-house-stark-winter-is-coming-printed-summer-style-tees-male-harajuku-top-fitness-brand-clothing/ …pic.twitter.com/7eoEsiSRUn
1825,4197,Daniel Lara,976878067368054787,/DdotLara/status/976878067368054787,2018-03-22 17:47:35,1,0,0,,2,DdotLara,Game of Thrones,I think this pod is reaching levels of “watching Game of Thrones without your significant other” pic.twitter.com/XDd8duI9a2
1826,4198,Game of Thrones News,976877457910517762,/GameofThroneVII/status/976877457910517762,2018-03-22 17:45:10,0,0,0,,1,GameofThroneVII,Game of Thrones,"Black Mirror, Game of Thrones and Peaky Blinders score BAFTA Craft Award nominations - http://DigitalSpy.com  http://gestyy.com/wROfCP pic.twitter.com/pZAqXILL3F"
1827,4199,Dragonfly,976877424028913664,/DragonflyIW/status/976877424028913664,2018-03-22 17:45:02,0,1,2,#Tarot #TheEmpress #WDYT #NewportIW #GOTpic.twitter.com/9yN0VojMvC,2,DragonflyIW,Game of Thrones,@GameOfThrones #Tarot just released and in store now. Cersei Lanister is not going to be pleased about who is #TheEmpress #WDYT #NewportIW #GOTpic.twitter.com/9yN0VojMvC
1828,4200,SUPER BOWL CHAMPS,976877375450476544,/AJMostrangeli/status/976877375450476544,2018-03-22 17:44:50,0,0,1,,1,AJMostrangeli,Game of Thrones,“Game of thrones isn’t even that good” someone desperately trying to stay relevant by having an opposing opinion
1829,4201,Drunk Austen  🍹 📚,976877174291656705,/Drunk_Austen/status/976877174291656705,2018-03-22 17:44:02,0,0,9,#janeausten #gameofthrones #gameofscones,2,Drunk_Austen,Game of Thrones,Today I learned: Jennifer Ehle was Catelyn Stark in the pilot of Game of Thrones. She left soon after and they had to reshoot her scenes! -b #janeausten #gameofthrones #gameofscones http://ift.tt/2FUNuQ5 pic.twitter.com/aEUcgSpaCb
1830,4202,Some mexican drinking coffeee,976877065508130818,/Some_Mexican_Ok/status/976877065508130818,2018-03-22 17:43:36,0,0,0,,2,Some_Mexican_Ok,Game of Thrones,Waffle’s anal glands are smelling like dead moose ass. It smells like tuna that’s been left under the sofa after a game of thrones marathon party where there was a lot of cheese dip.
1831,4203,If !now Gwen(); !GDC();,976876989545172992,/karabaos/status/976876989545172992,2018-03-22 17:43:18,0,0,1,,2,karabaos,Game of Thrones,I've heard! Plus OMG GAME OF THRONES
1832,4204,Token MCU Latino,976876844631953409,/HankRea/status/976876844631953409,2018-03-22 17:42:43,2,9,21,#Krypton,0,HankRea,Game of Thrones,I have to admit I was skeptical when first announced but #Krypton did look like a big budget film from the promos. The show itself is far more expansive and immersive than I expected. It's more in line with 'Game of Thrones' and 'Battlestar Galactica' than any of the CW shows. pic.twitter.com/bjCGwqd0R8
1833,4205,Jojo poses,976876839057743875,/Jojo_poses/status/976876839057743875,2018-03-22 17:42:42,0,0,0,,2,Jojo_poses,Game of Thrones,Jojo poses in Game of Thrones
1834,4206,noemi,976876780857544705,/wildfiresqueen/status/976876780857544705,2018-03-22 17:42:28,0,4,11,,0,wildfiresqueen,Game of Thrones,"""Cersei Lannister is the worst character on Game Of Thrones"" pic.twitter.com/Ibj74x3Xfq"
1835,4207,Geordan  🐣,976876716311437312,/LrdFlackoGeordy/status/976876716311437312,2018-03-22 17:42:13,0,0,1,,1,LrdFlackoGeordy,Game of Thrones,Is Game of Thrones back yet? I’m about to get cancer so I can make a wish and see it early
1836,4208,deep,976876651198996480,/dipbhanushali/status/976876651198996480,2018-03-22 17:41:57,0,0,2,,2,dipbhanushali,Game of Thrones,"Friend : Game of thrones is better than BB

Me: pic.twitter.com/ou0kfaZwGO"
1837,4209,lala,976876650720882690,/killazilla/status/976876650720882690,2018-03-22 17:41:57,0,0,1,,0,killazilla,Game of Thrones,"Why is the North a bunch of Gingers? Game of Thrones, not Canada"
1838,4210,Silex Chtul,976876625093693440,/BadPiniouf/status/976876625093693440,2018-03-22 17:41:51,0,0,0,,1,BadPiniouf,Game of Thrones,Against All Odds - Games Of Thrones Season 7 - Ramin Djawadi
1839,4211,Ivan Chu Wing Yan,976876536937811968,/wing_hu/status/976876536937811968,2018-03-22 17:41:30,1,0,0,,2,wing_hu,Game of Thrones,"@YoItsKeisha hi Keisha! Since you play from Star Wars: Episode III - Revenge of the Sith,Hey Hey It's Esther Blueburger,A Heavenly Vintage,Legend of the Seeker,Red Dog,The Almighty Johnsons,@SHO_Roadies,Find Your Voice,@GameOfThrones& @ManhuntSeries! "
1840,4212,regarde ma ban,976876523528556544,/enzoodenadai/status/976876523528556544,2018-03-22 17:41:27,1,0,5,,2,enzoodenadai,Game of Thrones,Game Of Thrones>>>>>>>>>> https://twitter.com/maanonschwartz/status/976875772626554882 …
1841,4213,peripatètic,976876518919065601,/T5Comento/status/976876518919065601,2018-03-22 17:41:26,0,0,0,#tvtime,0,T5Comento,Game of Thrones,He visto Game of Thrones S07E02  #tvtime https://tvtime.com/r/mfjE pic.twitter.com/Q2VkLD2pT4
1842,4214,ChaerimChoi,976876460307828736,/jongdaeisbae7/status/976876460307828736,2018-03-22 17:41:12,0,0,0,,2,jongdaeisbae7,Game of Thrones,"Watch Game of Thrones Season 7 Episode 1 - Dragonstone
 http://iwatchgameofthrones.net/watch-game-thrones-season-7-episode-1-dragonstone/ … via @iwgameofthrones"
1843,4215,consimworld,976876436878487552,/consimworld/status/976876436878487552,2018-03-22 17:41:06,0,0,0,,2,consimworld,Game of Thrones,Game of Thrones Tarot Review http://ow.ly/aslk30j6rC1 pic.twitter.com/ihIft03YiQ
1844,4216,CWS Ventures,976876425339899905,/cwsventures/status/976876425339899905,2018-03-22 17:41:03,0,0,0,,2,cwsventures,Game of Thrones,Game of Thrones: Complete History Compilation 1 https://buff.ly/2IIbBzw  via @YouTubepic.twitter.com/AfP7FWaOoC
1845,4217,Ada,976876365906661382,/ADASORROW/status/976876365906661382,2018-03-22 17:40:49,0,0,0,,2,ADASORROW,Game of Thrones,"Margaery Tyrell - Game of Thrones 

- trop intéressante 
- "" I don't want to be a queen, I want to be the queen"" 
- trop bien pour ce monde
- sa relation avec sa famille >> pic.twitter.com/7OvHUP6jDs"
1846,4218,Emma Cox,976876347992797184,/scyian/status/976876347992797184,2018-03-22 17:40:45,2,0,2,,2,scyian,Game of Thrones,"About the plot or the male MC? 

I should try and write a blurb. I tend to just say it’s Game of Thrones meets X-Men. 

Male MC is a doctor (once warrior), named Artan. Jackdaw is his nickname. He’s dark haired and grey eyed."
1847,4219, 🍀onnlucky 🍀,976876331052003330,/onnlucky/status/976876331052003330,2018-03-22 17:40:41,2,0,0,,0,onnlucky,Game of Thrones,"Dragons don’t exist in our world.
But they do exist in the world of Game of Thrones."
1848,4220,Amanda Wherle,976876160981356545,/MandersCanders/status/976876160981356545,2018-03-22 17:40:00,0,0,0,,1,MandersCanders,Game of Thrones,At work and went to get some products to deliver and two of the shop guys are watching Game of Thrones. So naturally I sat down ant watched the end of the episode with them.
1849,4221,Shehzad Shaikh,976876027384352768,/shehzad_s/status/976876027384352768,2018-03-22 17:39:29,0,0,0,#GoT8,1,shehzad_s,Game of Thrones,I liked a @YouTube video http://youtu.be/l9fTZwoTzy0?a  Game Of Thrones Season 8 Teaser | Promo | Official Trailer (HBO) #GoT8
1850,4222,Jenna Murray,976876020308561920,/JennaNotGina/status/976876020308561920,2018-03-22 17:39:27,0,0,0,,1,JennaNotGina,Game of Thrones,"Someone just asked me where I got my shirt and I accidentally said “free folk” instead of @FreePeople 

...and that’s how I know I’ve been watching too much Game of Thrones"
1851,4223,programação normal,976875948644667398,/bttlborn/status/976875948644667398,2018-03-22 17:39:10,1,0,3,,-1,bttlborn,Game of Thrones,"""snoop dogg thinks game of thrones is historically accurate"" pisa"
1852,4224,Aho mhi,976875921297813504,/Ahonhi/status/976875921297813504,2018-03-22 17:39:03,0,0,0,,2,Ahonhi,Game of Thrones,Game of Thrones Season 8 https://buff.ly/2pwKApK pic.twitter.com/Mnr3VoL8cE
1853,4225,David McIlroy,976875890998116352,/david_mcilroy/status/976875890998116352,2018-03-22 17:38:56,0,0,1,#GameofThrones,2,david_mcilroy,Game of Thrones,"All those little pink @GameOfThrones signs outside Saintfield, taunting me. #GameofThrones"
1854,4226,Liv Jasper,976875805312802816,/oliviajasp/status/976875805312802816,2018-03-22 17:38:36,1,0,1,,2,oliviajasp,Game of Thrones,this is lowkey us already except in bed watching game of thrones
1855,4227,ℭapital Izzue,976875695690473472,/amrizno/status/976875695690473472,2018-03-22 17:38:09,0,0,0,,2,amrizno,Game of Thrones,"Watch Game of Thrones Season 7 Episode 1 - Dragonstone
 http://iwatchgameofthrones.net/watch-game-thrones-season-7-episode-1-dragonstone/ … via @iwgameofthrones"
1856,4228,elisa,976875689264799744,/zarisfaction/status/976875689264799744,2018-03-22 17:38:08,1,0,0,,2,zarisfaction,Game of Thrones,you know i’ve never watched game of thrones why would i go see this maisie??? lol
1857,4229,b 🌷,976875529403092993,/bellalramirez/status/976875529403092993,2018-03-22 17:37:30,0,0,1,,0,bellalramirez,Game of Thrones,"ppl are coming at me telling me things that are happening later on in Game of Thrones, like i haven’t watched it twice already. LET ME BE AND STOP SPOILING THINGS I ALREADY KNOW ARE GONNA HAPPEN."
1858,4230,Ben McCord,976875484482015232,/benmccord/status/976875484482015232,2018-03-22 17:37:19,1,0,1,,2,benmccord,Game of Thrones,"Hello? Can we get some more indictments up in here? It's like waiting for a new season of ""Game of Thrones."""
1859,4231,Tootsie Talks,976875427041030146,/Tootsietalks/status/976875427041030146,2018-03-22 17:37:05,0,0,0,,2,Tootsietalks,Game of Thrones,Boyfriend-of-the-Year Surprised His Girlfriend With a 'Game of Thrones' Themed Proposal http://dlvr.it/QM1xns 
1860,4232,Kabar Dunia Fashion,976875421781450752,/KabarFashion/status/976875421781450752,2018-03-22 17:37:04,0,0,0,,2,KabarFashion,Game of Thrones,Boyfriend-of-the-Year Surprised His Girlfriend With a 'Game of Thrones' Themed Proposal http://dlvr.it/QM1xlB 
1861,4233,Adam Budd,976875017081376768,/Adam_Budd/status/976875017081376768,2018-03-22 17:35:28,2,0,0,,2,Adam_Budd,Game of Thrones,"Ooo not sure what order but:

24
Prison Break
Luther
Sons of Anarchy
Game of Thrones

Mad difficult though  what about top 5 characters?"
1862,4234,noemi,976874795081129985,/wildfiresqueen/status/976874795081129985,2018-03-22 17:34:35,0,3,8,,1,wildfiresqueen,Game of Thrones,Cersei Lannister?! Really?! She's the one who makes game of thrones still a decent show and you dare to disrespect her LIKE THAT?! BIIIITCH DELETE YOUR ACCOUNT https://twitter.com/businessinsider/status/976176563929706501 …
1863,4235,Ayana Aquila,976874724717481984,/bombshell1331/status/976874724717481984,2018-03-22 17:34:18,0,0,0,,2,bombshell1331,Game of Thrones,Lovely
1864,4236,Fruity with the good hair  💥,976874685521637378,/Palesaxx/status/976874685521637378,2018-03-22 17:34:09,0,0,0,,1,Palesaxx,Game of Thrones, come on guys..You should give it a chance. I also didn't understand the first 2or so episodes but it was out once I got the hang of things
1865,4237,Richard Royal,976874619037716482,/richard_royal/status/976874619037716482,2018-03-22 17:33:53,0,0,0,#GoT,0,richard_royal,Game of Thrones,"7th Grade Health kids learning about Cholera are making ""You know nothing Jon Snow"" jokes.... #GoT @GameOfThrones"
1866,4238,Rory O'kane,976874549601030144,/CausewayRory/status/976874549601030144,2018-03-22 17:33:36,0,0,0,# #causewaycoastalroute #,2,CausewayRory,Game of Thrones,Get a group of 14 together we can take you on a # #causewaycoastalroute  and # gameofthronestour 2 guides 1  tour @TourismIreland @VisitCauseway @RathlinPoet @DiscoverNI @GameOfThrones @IrishCentral @TheBostonIrish @RathlinIsland @McHughsbar1711 @TheBelfastMal @micnbikehike
1867,4239,"Michael Licari, Esq.",976874529564786690,/MlicariEsq/status/976874529564786690,2018-03-22 17:33:31,0,0,0,,1,MlicariEsq,Game of Thrones,The Wire and Game of Thrones are infinitely better and it's not even close.
1868,4240,cami,976874424929579009,/snowsregina/status/976874424929579009,2018-03-22 17:33:07,2,0,0,,0,snowsregina,Game of Thrones,why doesn’t twitter have a blacklist like tumblr does. i don’t want to see tweets with game of thrones spoilers help 
1869,4241,Slotzine,976874397494493184,/slotzine/status/976874397494493184,2018-03-22 17:33:00,0,0,0,#GameofThrones #FireBlood #SlotMachine,2,slotzine,Game of Thrones,Game of Thrones: Fire & Blood Slot Machine - https://youtu.be/Z2BCskNnHxk  #GameofThrones #FireBlood #SlotMachine @aristocratslots
1870,4242,ELkOoN,976874246659084289,/ElkonAhmed/status/976874246659084289,2018-03-22 17:32:24,0,0,3,,2,ElkonAhmed,Game of Thrones,"(1) Game of Thrones  
(2) Breaking bad 
(3) La Casa De pabel 

"
1871,4243,Jason Jedlinski,976874208516067328,/JasonJedlinski/status/976874208516067328,2018-03-22 17:32:15,0,1,1,#DigidayPublishing,1,JasonJedlinski,Game of Thrones,"""The winners in television are folks like HBO with 'Game of Thrones,' 'House of Cards' and the real hero franchises. We’re seeing the same trends in social video distribution."" -@GroupNineMedia's @AshishP #DigidayPublishing"
1872,4244,Brian Quimby,976874204309188608,/brianquimby/status/976874204309188608,2018-03-22 17:32:14,0,0,0,,-1,brianquimby,Game of Thrones,"“I live well, eat healthy. Everybody should have a challenge. People spend too much time at their desk and wasting their lives watching Game of Thrones.”

https://www.telegraph.co.uk/news/2016/05/13/70-year-old-norwegian-aims-to-become-oldest-man-to-row-solo-acro/?WT.mc_id=tmg_share_tw … via @telegraphnews"
1873,4245,lady bird (2017) dir. greta gerwig,976874193257103365,/wintersoldierzz/status/976874193257103365,2018-03-22 17:32:11,0,0,0,,-1,wintersoldierzz,Game of Thrones,"dont get me wrong, my aching love for A Song of Ice and Fire is the reason for my passionate hatred for Game of Thrones"
